eyes/adela.jpg,37.3,39.12,10.25,1,1,1,1,1,1,1,1,1
 correlation,-0.87,-0.02
 bitmap,-1.62,-1.93
 bitmap,-2.19,-1.03
 bitmap,10.92,-13.68
 limbus,-2.28,2.78
 limbus,5.00,9.29
 limbus,8.39,3.51
 radial,-0.29,-0.82
 radial,-0.29,-0.82
 radial,-0.29,-0.82
 hough>limbus,-0.47,-0.74
 hough>limbus,-0.47,-0.74
 hough>limbus,-0.47,-0.74
 hough|correlation|radial>limbus,-0.51,-0.75
 hough|correlation|radial>limbus,-0.49,-0.74
 hough|correlation|radial>limbus,-0.49,-0.74
instagram/183.jpg,45.68,32.4,10.08,1,1,1,1,1,1,1,1,1
 hough,-0.63,-1.34
 hough,-0.63,-1.33
 hough,-0.59,-1.40
 correlation,-0.64,0.90
 correlation,-0.64,-5.10
 correlation,0.36,-4.10
 bitmap,-1.58,0.43
 bitmap,-1.89,-0.40
 bitmap,4.08,-6.61
 limbus,-0.15,1.30
 limbus,-6.30,1.50
 limbus,-0.75,2.96
 radial,-3.43,0.79
 radial,-0.78,-0.16
 radial,-0.47,-0.39
 hough>limbus,-0.40,-0.03
 hough>limbus,-0.41,-0.08
 hough>limbus,-0.41,-0.08
 hough|correlation|radial>limbus,-0.49,0.17
 hough|correlation|radial>limbus,-0.47,0.43
 hough|correlation|radial>limbus,-0.49,0.17
instagram/183.jpg,149.64,39.33,10.22,1,1,1,1,1,1,1,1,1
 hough,-4.27,4.68
 hough,-4.61,4.70
 hough,-4.61,4.70
 correlation,-0.35,1.44
 correlation,-1.35,2.44
 correlation,-1.35,1.44
 bitmap,-12.16,-20.80
 bitmap,-3.57,-3.45
 bitmap,-5.45,-3.50
 limbus,4.56,3.28
 limbus,9.85,-5.64
 limbus,-0.86,2.87
 radial,0.36,-0.33
 radial,-3.64,2.42
 radial,-0.29,-0.40
 hough>limbus,-4.84,4.99
 hough>limbus,-4.91,5.15
 hough>limbus,-4.91,5.14
 hough|correlation|radial>limbus,-0.51,-0.37
 hough|correlation|radial>limbus,-0.48,-0.42
 hough|correlation|radial>limbus,-0.48,-0.42
instagram/184.jpg,33.96,54.6,4.55,1,1,1,1,1,1,1,1,1
 hough,0.15,-1.67
 hough,-0.96,-0.59
 hough,0.08,-1.59
 correlation,-9.08,7.10
 correlation,-1.66,1.61
 correlation,-0.66,0.61
 bitmap,-0.41,-2.13
 bitmap,-4.42,-4.81
 bitmap,1.77,-4.27
 limbus,-4.08,13.86
 limbus,-2.60,0.61
 limbus,0.02,-0.74
 radial,-1.50,0.58
 radial,-1.49,0.58
 radial,0.04,-0.60
 hough>limbus,-0.24,-0.96
 hough>limbus,-2.86,0.18
 hough>limbus,-0.21,-0.96
 hough|correlation|radial>limbus,1.19,4.84
 hough|correlation|radial>limbus,-5.97,3.81
 hough|correlation|radial>limbus,-0.27,-0.93
instagram/184.jpg,81.68,32.19,4.36,1,1,1,1,1,2,1,1,1
 hough,-3.69,-1.19
 hough,-0.38,-1.17
 hough,-0.36,-1.16
 correlation,-1.80,0.87
 correlation,-2.80,0.87
 correlation,-1.90,1.81
 bitmap,-0.45,-1.24
 bitmap,-4.38,-0.66
 bitmap,-6.56,-1.89
 limbus,-5.22,1.43
 limbus,8.09,-8.37
 limbus,-2.42,1.99
 radial,1.30,-2.74
 radial,-5.29,1.95
 radial,-2.71,-1.19
 hough>limbus,-0.35,-0.53
 hough>limbus,-0.35,-0.53
 hough>limbus,-0.35,-0.53
 hough|correlation|radial>limbus,-3.36,0.81
 hough|correlation|radial>limbus,-3.51,0.32
 hough|correlation|radial>limbus,-3.53,0.38
instagram/185.jpg,56.56,64.68,11.09,1,1,1,1,1,2,1,1,1
 hough,-0.93,-0.28
 hough,-0.93,-0.28
 hough,-0.93,-0.28
 correlation,1.10,-5.65
 correlation,0.10,-5.65
 correlation,1.10,-5.65
 bitmap,-3.52,-4.34
 bitmap,-4.30,-5.30
 bitmap,-3.37,-13.84
 limbus,-1.81,-7.09
 limbus,-0.66,-0.20
 limbus,-25.01,-11.95
 radial,-0.16,-0.14
 radial,1.39,-2.68
 radial,1.39,-2.68
 hough>limbus,-0.49,-0.11
 hough>limbus,-0.49,-0.11
 hough>limbus,-0.55,-0.13
 hough|correlation|radial>limbus,-0.84,-0.82
 hough|correlation|radial>limbus,0.44,-4.86
 hough|correlation|radial>limbus,-0.67,-0.46
instagram/185.jpg,181.13,57.79,12.71,1,1,1,1,1,2,1,1,1
 hough,1.01,1.06
 hough,1.00,1.08
 hough,1.00,1.08
 correlation,-2.13,-7.17
 correlation,-2.13,-6.17
 correlation,-2.13,-7.17
 bitmap,-3.06,-1.47
 bitmap,18.67,10.75
 bitmap,-4.22,1.74
 limbus,14.11,-2.36
 limbus,2.85,-3.26
 limbus,0.09,-1.35
 radial,-0.33,-0.52
 radial,-0.33,-0.52
 radial,-0.33,-0.52
 hough>limbus,-0.15,-0.40
 hough>limbus,-0.29,-0.89
 hough>limbus,-0.15,-0.40
 hough|correlation|radial>limbus,-0.16,-2.36
 hough|correlation|radial>limbus,-0.16,-2.36
 hough|correlation|radial>limbus,-0.26,-1.91
instagram/186.jpg,36.01,42,10.74,1,1,1,1,1,2,1,1,1
 hough,-0.39,-0.51
 hough,-0.39,-0.51
 hough,-0.39,-0.51
 correlation,-0.23,-0.62
 correlation,-0.23,-1.62
 correlation,-6.23,-0.62
 bitmap,-2.24,-3.45
 bitmap,-10.06,-5.16
 bitmap,-3.50,1.16
 limbus,-0.00,-1.21
 limbus,-9.79,-3.17
 limbus,-0.95,-1.96
 radial,-0.76,0.85
 radial,-0.76,0.85
 radial,-0.76,0.85
 hough>limbus,-0.08,-1.60
 hough>limbus,-0.08,-1.60
 hough>limbus,-0.08,-1.60
 hough|correlation|radial>limbus,-2.19,1.53
 hough|correlation|radial>limbus,-1.05,2.03
 hough|correlation|radial>limbus,-0.03,-1.32
instagram/186.jpg,137.44,71.48,9.92,1,1,1,1,1,2,1,1,1
 hough,-0.60,-0.49
 hough,-0.52,-0.48
 hough,-0.52,-0.48
 correlation,-0.01,0.35
 correlation,0.99,0.35
 correlation,0.99,0.35
 bitmap,-2.70,-4.60
 bitmap,-2.09,-1.85
 bitmap,-5.48,-12.70
 limbus,8.17,-7.79
 limbus,-0.39,2.97
 limbus,-12.12,9.50
 radial,1.46,-0.24
 radial,-1.76,2.52
 radial,1.46,-0.24
 hough>limbus,-0.34,-0.45
 hough>limbus,-0.34,-0.45
 hough>limbus,-0.38,-0.46
 hough|correlation|radial>limbus,-0.38,-0.48
 hough|correlation|radial>limbus,-0.35,-0.47
 hough|correlation|radial>limbus,-0.35,-0.47
instagram/187.jpg,50.7,35.29,11.18,1,1,1,1,1,1,1,1,1
 hough,3.21,8.36
 hough,3.14,8.16
 hough,3.21,8.36
 correlation,2.78,3.65
 correlation,1.30,-6.29
 correlation,2.78,8.65
 bitmap,-9.55,-13.93
 bitmap,-20.45,-15.21
 bitmap,-6.84,-7.56
 limbus,2.06,8.44
 limbus,1.87,8.57
 limbus,-3.70,-8.72
 radial,2.17,4.32
 radial,2.23,7.77
 radial,7.30,0.17
 hough>limbus,1.51,8.26
 hough>limbus,1.52,8.25
 hough>limbus,1.51,8.27
 hough|correlation|radial>limbus,1.51,8.30
 hough|correlation|radial>limbus,1.51,8.27
 hough|correlation|radial>limbus,3.08,2.61
instagram/187.jpg,143.72,34.7,11.16,1,1,1,1,1,1,1,1,1
 hough,1.28,1.30
 hough,1.28,1.30
 hough,1.28,1.30
 correlation,13.28,4.30
 correlation,18.18,5.57
 correlation,19.18,2.57
 bitmap,-2.57,-1.53
 bitmap,-1.28,-0.59
 bitmap,-3.09,-5.31
 limbus,0.13,-21.94
 limbus,-11.98,-20.58
 limbus,12.44,0.65
 radial,-0.57,2.51
 radial,-0.72,1.63
 radial,-0.57,2.51
 hough>limbus,0.02,0.59
 hough>limbus,-0.03,0.62
 hough>limbus,0.02,1.13
 hough|correlation|radial>limbus,1.06,2.37
 hough|correlation|radial>limbus,9.95,2.94
 hough|correlation|radial>limbus,0.10,1.80
instagram/188.jpg,53.7,61.34,11.92,1,1,1,1,1,1,1,1,1
 hough,-0.16,-1.96
 hough,0.05,-2.03
 hough,0.00,-2.02
 correlation,0.88,2.21
 correlation,0.88,2.21
 correlation,0.88,1.21
 bitmap,-4.06,-3.87
 bitmap,-1.85,-4.26
 bitmap,-10.55,-3.19
 limbus,2.53,-7.13
 limbus,4.96,-0.47
 limbus,-1.72,12.12
 radial,2.28,-1.55
 radial,2.28,-1.55
 radial,2.28,-1.55
 hough>limbus,-0.29,-0.96
 hough>limbus,-0.29,-0.96
 hough>limbus,-0.27,-0.95
 hough|correlation|radial>limbus,-0.31,-0.89
 hough|correlation|radial>limbus,-0.33,-0.94
 hough|correlation|radial>limbus,-0.28,-0.58
instagram/188.jpg,168.9,46.28,11.4,1,1,1,1,1,1,1,1,1
 hough,-0.65,-0.53
 hough,-0.66,-0.54
 hough,-0.65,-0.53
 correlation,0.65,1.26
 correlation,-0.35,1.26
 correlation,-0.35,1.26
 bitmap,-3.53,-3.59
 bitmap,-2.86,-2.63
 bitmap,2.14,-16.91
 limbus,14.48,-9.23
 limbus,-8.32,3.57
 limbus,-0.81,3.54
 radial,-0.43,-0.28
 radial,-0.90,-0.28
 radial,-0.43,-0.28
 hough>limbus,-0.59,-0.52
 hough>limbus,-0.59,-0.52
 hough>limbus,-0.56,-0.29
 hough|correlation|radial>limbus,-0.55,-0.51
 hough|correlation|radial>limbus,-0.55,-0.51
 hough|correlation|radial>limbus,-0.55,-0.51
instagram/189.jpg,68.57,63.07,14.03,1,1,1,1,1,3,1,1,1
 hough,-0.52,-0.88
 hough,-0.52,-0.88
 hough,-0.52,-0.88
 correlation,-0.20,0.64
 correlation,-0.20,0.64
 correlation,-0.20,0.64
 bitmap,-16.70,-1.83
 bitmap,-13.72,-1.00
 bitmap,-1.92,-5.15
 limbus,1.84,3.12
 limbus,-5.12,-10.57
 limbus,0.04,-0.89
 radial,1.43,-1.77
 radial,1.43,-1.77
 radial,1.43,-1.77
 hough>limbus,-0.43,-0.19
 hough>limbus,-0.43,-0.19
 hough>limbus,-0.40,-0.16
 hough|correlation|radial>limbus,-0.44,-0.18
 hough|correlation|radial>limbus,-0.44,-0.18
 hough|correlation|radial>limbus,-0.45,-0.21
instagram/189.jpg,217.67,55.53,14.52,1,1,1,1,1,2,1,1,1
 hough,-0.35,-0.98
 hough,-0.33,-1.04
 hough,-0.33,-1.04
 correlation,0.58,0.74
 correlation,0.58,1.74
 correlation,0.58,1.74
 bitmap,-28.27,3.28
 bitmap,-4.37,-11.05
 bitmap,-5.60,0.86
 limbus,-15.37,9.33
 limbus,-1.28,-2.40
 limbus,-16.25,-22.90
 radial,0.33,0.11
 radial,0.33,0.11
 radial,0.33,0.11
 hough>limbus,-0.44,-0.51
 hough>limbus,-0.45,-0.53
 hough>limbus,-0.45,-0.53
 hough|correlation|radial>limbus,-0.48,-0.56
 hough|correlation|radial>limbus,-0.48,-0.56
 hough|correlation|radial>limbus,-0.48,-0.50
instagram/190.jpg,46.54,49.3,14.15,1,1,1,1,1,2,1,1,1
 hough,-0.82,-0.58
 hough,-0.82,-0.58
 hough,-0.82,-0.58
 correlation,-1.20,0.86
 correlation,-1.20,-2.14
 correlation,-0.20,-3.14
 bitmap,-8.18,-12.90
 bitmap,-0.02,1.12
 bitmap,-23.05,-9.75
 limbus,-11.96,-14.54
 limbus,21.28,-1.20
 limbus,-1.81,1.78
 radial,-0.35,-0.03
 radial,-0.35,-0.03
 radial,-0.35,-0.03
 hough>limbus,-1.03,0.31
 hough>limbus,-1.02,0.30
 hough>limbus,-1.03,0.31
 hough|correlation|radial>limbus,-2.35,-4.80
 hough|correlation|radial>limbus,-1.69,1.15
 hough|correlation|radial>limbus,-9.04,1.46
instagram/190.jpg,170.24,107.2,14.2,2,1,1,1,1,2,1,1,1
 hough,-0.54,-1.86
 hough,-0.54,-1.86
 hough,-0.54,-1.86
 correlation,0.56,-0.72
 correlation,-0.44,-0.72
 correlation,-0.44,0.28
 bitmap,-21.39,3.49
 bitmap,-22.11,3.52
 bitmap,10.24,-14.09
 limbus,0.19,18.70
 limbus,-3.54,-5.01
 limbus,1.43,11.97
 radial,-0.08,-0.43
 radial,-0.08,-0.43
 radial,-0.08,-0.43
 hough>limbus,-0.49,-0.67
 hough>limbus,-0.49,-0.67
 hough>limbus,-0.49,-0.67
 hough|correlation|radial>limbus,-0.53,-0.75
 hough|correlation|radial>limbus,-0.58,-0.75
 hough|correlation|radial>limbus,-0.56,-0.74
instagram/191.jpg,35.26,51.56,11.99,2,1,1,1,1,2,1,1,1
 hough,-1.26,-1.56
 hough,-1.26,-1.56
 hough,-1.26,-1.56
 correlation,-6.95,0.88
 correlation,-9.95,0.88
 correlation,-9.95,0.88
 bitmap,-3.42,-4.85
 bitmap,-5.84,-7.76
 bitmap,-4.08,-18.59
 limbus,0.35,-7.45
 limbus,-7.14,5.41
 limbus,-3.27,6.85
 radial,1.74,-1.56
 radial,1.74,-1.56
 radial,1.74,-1.56
 hough>limbus,-0.45,-0.88
 hough>limbus,-0.48,-0.84
 hough>limbus,-0.45,-0.88
 hough|correlation|radial>limbus,-0.46,-0.81
 hough|correlation|radial>limbus,-13.91,-2.49
 hough|correlation|radial>limbus,-0.50,-0.87
instagram/191.jpg,134.33,35.8,10.97,2,1,1,1,1,2,1,1,1
 hough,-0.56,-0.72
 hough,-0.56,-0.72
 hough,-0.55,-0.72
 correlation,0.06,0.03
 correlation,0.06,-2.97
 correlation,0.06,1.03
 bitmap,-2.54,-0.99
 bitmap,2.09,-5.23
 bitmap,-5.38,7.75
 limbus,-12.97,-4.68
 limbus,7.11,5.97
 limbus,5.44,17.22
 radial,-1.36,1.29
 radial,-0.28,0.78
 radial,-0.72,-0.80
 hough>limbus,-0.65,-0.13
 hough>limbus,-0.65,-0.13
 hough>limbus,-0.65,-0.13
 hough|correlation|radial>limbus,-0.71,-1.45
 hough|correlation|radial>limbus,-0.62,-0.15
 hough|correlation|radial>limbus,-0.68,-0.09
instagram/192.jpg,62.51,79.11,13.35,1,1,1,1,1,2,1,1,1
 hough,-0.39,-1.34
 hough,-0.39,-1.34
 hough,-0.39,-1.34
 correlation,-0.06,-0.14
 correlation,-0.06,-0.14
 correlation,-0.06,-0.14
 bitmap,-2.63,-3.28
 bitmap,2.34,3.02
 bitmap,-7.51,-1.85
 limbus,-10.54,-3.20
 limbus,4.71,1.07
 limbus,17.33,-6.29
 radial,1.49,1.41
 radial,-0.51,-0.06
 radial,-0.61,0.60
 hough>limbus,-0.27,-0.65
 hough>limbus,-0.27,-0.65
 hough>limbus,-0.27,-0.65
 hough|correlation|radial>limbus,-0.29,-0.60
 hough|correlation|radial>limbus,-0.29,-0.60
 hough|correlation|radial>limbus,-0.29,-0.60
instagram/192.jpg,196.45,54.29,13.3,1,1,1,1,1,2,1,1,1
 hough,-0.48,-1.31
 hough,-0.59,-1.22
 hough,-0.59,-1.22
 correlation,0.37,0.87
 correlation,0.37,0.87
 correlation,0.37,0.87
 bitmap,18.31,-19.28
 bitmap,4.50,-3.17
 bitmap,-4.34,-8.44
 limbus,-10.99,-10.70
 limbus,0.93,9.44
 limbus,23.82,-21.35
 radial,-2.45,0.71
 radial,-0.51,-0.15
 radial,-0.51,-0.15
 hough>limbus,-0.30,-0.44
 hough>limbus,-0.26,-0.34
 hough>limbus,-0.26,-0.34
 hough|correlation|radial>limbus,-0.27,-0.29
 hough|correlation|radial>limbus,-0.27,-0.29
 hough|correlation|radial>limbus,-0.27,-0.29
instagram/193.jpg,33.13,30.89,7.87,1,1,1,1,1,2,1,1,1
 hough,-0.50,-0.89
 hough,-0.50,-0.89
 hough,-0.50,-0.89
 correlation,0.75,1.00
 correlation,0.75,1.00
 correlation,0.75,0.00
 bitmap,-2.57,-2.60
 bitmap,-1.24,-3.09
 bitmap,0.59,6.31
 limbus,0.23,-1.04
 limbus,-9.68,18.71
 limbus,-0.34,17.64
 radial,-0.31,0.98
 radial,-0.70,1.11
 radial,-0.31,0.98
 hough>limbus,-0.19,-0.55
 hough>limbus,-0.23,-0.60
 hough>limbus,-0.23,-0.60
 hough|correlation|radial>limbus,-0.18,-0.57
 hough|correlation|radial>limbus,-0.24,-0.60
 hough|correlation|radial>limbus,-0.22,-0.53
instagram/193.jpg,119.91,50.78,7.76,1,1,1,1,1,2,1,1,1
 hough,-0.66,-1.72
 hough,-0.66,-1.72
 hough,-0.68,-1.72
 correlation,0.71,0.79
 correlation,0.71,0.79
 correlation,0.71,-0.21
 bitmap,-5.33,-2.31
 bitmap,3.18,-3.67
 bitmap,-1.67,-2.65
 limbus,7.17,4.40
 limbus,-0.69,-0.62
 limbus,18.28,-1.15
 radial,-1.01,1.02
 radial,-1.01,1.02
 radial,-1.01,1.02
 hough>limbus,-0.72,-0.75
 hough>limbus,-0.70,-0.77
 hough>limbus,-0.70,-0.77
 hough|correlation|radial>limbus,-0.71,-0.60
 hough|correlation|radial>limbus,-0.71,-0.60
 hough|correlation|radial>limbus,-0.71,-0.60
instagram/194.jpg,57.25,45.24,15.1,1,1,1,1,1,2,1,1,1
 hough,-0.39,-1.87
 hough,-0.39,-1.87
 hough,-0.39,-1.87
 correlation,-1.65,-8.28
 correlation,0.35,-7.28
 correlation,0.35,-12.28
 bitmap,-8.95,-13.17
 bitmap,-8.56,4.21
 bitmap,-17.86,-10.50
 limbus,-0.68,6.21
 limbus,-12.02,-6.33
 limbus,11.81,9.11
 radial,0.41,-0.96
 radial,1.54,-3.24
 radial,0.75,-1.19
 hough>limbus,-0.38,-1.23
 hough>limbus,-0.37,-1.24
 hough>limbus,-0.38,-1.23
 hough|correlation|radial>limbus,-0.39,-1.19
 hough|correlation|radial>limbus,-0.37,-1.18
 hough|correlation|radial>limbus,-0.39,-1.19
instagram/194.jpg,210.41,68.55,14.26,1,1,1,1,1,2,1,1,1
 hough,-0.14,-0.79
 hough,-0.14,-0.79
 hough,-0.14,-0.79
 correlation,-0.56,-0.78
 correlation,-0.56,-0.78
 correlation,-0.56,-0.78
 bitmap,-2.81,-5.74
 bitmap,-5.48,-15.03
 bitmap,4.86,-12.98
 limbus,-1.81,-7.22
 limbus,-13.47,-15.70
 limbus,-0.61,3.11
 radial,-8.93,-18.50
 radial,0.24,-0.53
 radial,0.24,-0.53
 hough>limbus,0.24,-1.08
 hough>limbus,0.17,-1.03
 hough>limbus,0.17,-0.99
 hough|correlation|radial>limbus,0.24,-0.99
 hough|correlation|radial>limbus,0.16,-0.99
 hough|correlation|radial>limbus,0.15,-1.02
instagram/195.jpg,20.53,20.54,4.93,1,1,1,1,1,1,1,1,1
 hough,1.21,-0.62
 hough,1.23,-0.60
 hough,1.28,-0.60
 correlation,0.25,-1.27
 correlation,0.25,-1.27
 correlation,0.25,-0.27
 bitmap,0.40,0.25
 bitmap,-3.48,0.86
 bitmap,0.05,-2.75
 limbus,4.90,-17.35
 limbus,-14.65,9.55
 limbus,8.63,-2.22
 radial,1.51,-0.69
 radial,-7.76,-1.43
 radial,1.51,-0.69
 hough>limbus,0.36,-0.47
 hough>limbus,-8.24,-1.18
 hough>limbus,0.36,-0.47
 hough|correlation|radial>limbus,0.30,-0.47
 hough|correlation|radial>limbus,0.33,-0.41
 hough|correlation|radial>limbus,-4.02,-1.29
instagram/195.jpg,67.21,51.5,4.86,1,1,1,1,1,1,1,1,1
 hough,-0.66,-0.17
 hough,-0.66,-0.17
 hough,-0.66,-0.17
 correlation,-5.11,-2.30
 correlation,-5.11,-3.30
 correlation,-5.11,-2.30
 bitmap,3.32,3.71
 bitmap,-1.58,5.15
 bitmap,-4.26,-3.16
 limbus,17.21,1.66
 limbus,-6.18,1.03
 limbus,-3.08,6.05
 radial,4.81,4.66
 radial,-0.58,-2.73
 radial,-0.27,-4.51
 hough>limbus,-0.53,0.34
 hough>limbus,-0.52,0.27
 hough>limbus,-0.53,0.28
 hough|correlation|radial>limbus,-3.41,-3.24
 hough|correlation|radial>limbus,-7.66,-6.04
 hough|correlation|radial>limbus,-3.39,-3.19
instagram/196.jpg,53.42,86.81,12.54,3,1,1,1,1,2,1,1,1
 hough,-0.41,-0.81
 hough,-0.28,-0.89
 hough,-0.28,-0.89
 correlation,28.58,-6.81
 correlation,-20.93,5.07
 correlation,-18.42,5.19
 bitmap,-2.77,8.90
 bitmap,10.38,5.95
 bitmap,15.91,-12.10
 limbus,-4.04,-17.55
 limbus,1.75,0.59
 limbus,-2.06,-6.22
 radial,0.61,0.21
 radial,0.61,0.21
 radial,0.61,0.21
 hough>limbus,-0.44,-0.23
 hough>limbus,-0.44,-0.23
 hough>limbus,-0.43,-0.23
 hough|correlation|radial>limbus,15.28,-5.40
 hough|correlation|radial>limbus,-7.34,1.90
 hough|correlation|radial>limbus,-7.39,1.89
instagram/196.jpg,173.41,46.91,12.16,3,1,1,1,1,2,1,1,1
 hough,-0.87,-0.91
 hough,-0.87,-0.91
 hough,-0.87,-0.91
 correlation,0.56,0.13
 correlation,-0.44,0.13
 correlation,0.56,1.13
 bitmap,5.75,4.39
 bitmap,-1.80,-8.66
 bitmap,-1.93,8.18
 limbus,-2.03,1.32
 limbus,-0.44,-0.43
 limbus,5.92,-19.98
 radial,0.18,-0.25
 radial,0.18,-0.25
 radial,0.18,-0.25
 hough>limbus,-0.40,-0.53
 hough>limbus,-0.40,-0.53
 hough>limbus,-0.40,-0.53
 hough|correlation|radial>limbus,-0.34,-0.49
 hough|correlation|radial>limbus,-0.32,-0.47
 hough|correlation|radial>limbus,-0.32,-0.47
instagram/197.jpg,19.17,20.29,5.13,2,1,1,1,1,2,1,1,1
 hough,-0.75,-1.15
 hough,-0.75,-1.15
 hough,-0.80,-1.13
 correlation,-0.32,-0.85
 correlation,-0.32,0.15
 correlation,0.68,0.15
 bitmap,4.50,-1.08
 bitmap,-4.93,-2.68
 bitmap,-5.90,-4.97
 limbus,-6.57,-0.31
 limbus,-4.31,5.94
 limbus,15.05,13.18
 radial,-0.21,-0.82
 radial,-0.21,-0.82
 radial,-0.20,-0.83
 hough>limbus,-0.55,-0.77
 hough>limbus,-0.55,-0.77
 hough>limbus,-0.55,-0.77
 hough|correlation|radial>limbus,-0.59,-0.78
 hough|correlation|radial>limbus,-0.58,-0.76
 hough|correlation|radial>limbus,-0.60,-0.81
instagram/197.jpg,65.6,13.82,5.2,2,1,1,1,1,1,1,1,1
 hough,-0.37,-0.74
 hough,-0.58,-0.74
 hough,-0.58,-0.74
 correlation,0.87,-5.22
 correlation,-0.13,-4.22
 correlation,-0.13,0.78
 bitmap,-0.22,-0.50
 bitmap,-0.31,-1.50
 bitmap,-2.09,-2.59
 limbus,0.26,-0.08
 limbus,-6.65,-3.26
 limbus,-8.60,11.74
 radial,-0.60,-0.82
 radial,-0.60,-0.82
 radial,-0.49,0.06
 hough>limbus,-0.46,-0.96
 hough>limbus,-0.44,-0.94
 hough>limbus,-0.44,-0.94
 hough|correlation|radial>limbus,-0.44,-0.86
 hough|correlation|radial>limbus,-0.44,-0.86
 hough|correlation|radial>limbus,-0.43,-0.94
instagram/198.jpg,52.79,55.96,10.48,1,1,1,1,1,2,1,1,1
 hough,-0.52,-1.05
 hough,-0.60,-1.05
 hough,-0.66,-1.12
 correlation,0.78,0.25
 correlation,-0.22,0.25
 correlation,0.78,0.25
 bitmap,-3.78,-1.81
 bitmap,-3.05,-2.72
 bitmap,2.39,-1.03
 limbus,0.40,6.13
 limbus,19.97,10.26
 limbus,3.35,-5.71
 radial,-1.10,0.27
 radial,-1.10,0.27
 radial,1.21,-0.96
 hough>limbus,-0.51,-0.61
 hough>limbus,-0.51,-0.61
 hough>limbus,-0.51,-0.61
 hough|correlation|radial>limbus,-0.47,-0.62
 hough|correlation|radial>limbus,-0.51,-0.60
 hough|correlation|radial>limbus,-0.57,-0.64
instagram/198.jpg,163.64,68.52,10.32,1,1,1,1,1,1,1,1,1
 hough,0.00,-0.62
 hough,0.00,-0.62
 hough,-0.39,-1.17
 correlation,-0.48,1.50
 correlation,-0.48,0.50
 correlation,0.52,0.50
 bitmap,-2.67,-2.85
 bitmap,-10.02,-7.87
 bitmap,-17.51,4.36
 limbus,-0.29,-0.05
 limbus,-1.89,-4.59
 limbus,-4.51,5.14
 radial,-0.77,1.42
 radial,-0.64,0.65
 radial,-0.91,1.47
 hough>limbus,-0.37,-0.06
 hough>limbus,-0.37,-0.07
 hough>limbus,-0.36,-0.07
 hough|correlation|radial>limbus,-0.31,0.37
 hough|correlation|radial>limbus,-0.24,0.82
 hough|correlation|radial>limbus,-0.21,0.43
instagram/199.jpg,24.98,31.37,7.01,1,1,1,1,1,1,1,1,1
 hough,-0.43,-1.09
 hough,-0.43,-1.09
 hough,-0.43,-1.09
 correlation,0.71,1.17
 correlation,-0.29,0.17
 correlation,-0.29,0.17
 bitmap,-14.08,7.37
 bitmap,-2.86,-2.28
 bitmap,6.83,-3.22
 limbus,-7.84,0.10
 limbus,0.36,17.64
 limbus,7.44,-1.35
 radial,-0.31,0.34
 radial,-0.31,0.34
 radial,-0.06,0.14
 hough>limbus,-0.79,-0.45
 hough>limbus,-0.79,-0.45
 hough>limbus,-0.78,-0.49
 hough|correlation|radial>limbus,-1.25,0.10
 hough|correlation|radial>limbus,-1.08,-0.07
 hough|correlation|radial>limbus,-0.73,-0.41
instagram/199.jpg,79.97,78.34,7.2,1,1,1,1,1,1,1,1,1
 hough,2.03,4.66
 hough,1.97,5.53
 hough,-0.69,-1.80
 correlation,-0.50,0.34
 correlation,-15.97,-10.34
 correlation,-0.50,0.34
 bitmap,-2.53,-2.57
 bitmap,-2.18,-0.65
 bitmap,-2.07,-10.76
 limbus,4.29,-3.05
 limbus,5.21,-12.48
 limbus,-2.83,-10.25
 radial,-0.92,1.37
 radial,10.03,-3.96
 radial,4.39,4.24
 hough>limbus,-0.97,-0.95
 hough>limbus,2.67,5.57
 hough>limbus,-0.97,-0.95
 hough|correlation|radial>limbus,2.20,0.25
 hough|correlation|radial>limbus,-0.67,3.00
 hough|correlation|radial>limbus,-9.46,3.64
instagram/200.jpg,55.53,47.54,13.67,1,1,1,1,1,1,1,1,1
 hough,-0.43,-0.55
 hough,-0.48,-0.60
 hough,-0.43,-0.55
 correlation,0.75,3.30
 correlation,0.75,3.30
 correlation,-0.25,2.30
 bitmap,17.30,-9.42
 bitmap,9.34,11.83
 bitmap,4.03,4.51
 limbus,-3.53,-25.93
 limbus,6.33,-11.95
 limbus,1.97,19.87
 radial,-0.70,5.00
 radial,-0.70,5.00
 radial,-0.65,5.06
 hough>limbus,-0.53,-0.04
 hough>limbus,-0.55,-0.08
 hough>limbus,-0.55,-0.08
 hough|correlation|radial>limbus,-0.74,4.84
 hough|correlation|radial>limbus,-0.73,4.84
 hough|correlation|radial>limbus,-0.74,4.88
instagram/200.jpg,184.92,47,14.64,1,1,1,1,1,1,1,1,1
 hough,-0.44,-1.69
 hough,-0.44,-1.69
 hough,-0.44,-1.69
 correlation,1.22,4.31
 correlation,1.22,4.31
 correlation,1.22,4.31
 bitmap,-5.79,-16.07
 bitmap,9.08,4.33
 bitmap,-11.85,0.13
 limbus,0.11,0.66
 limbus,0.84,17.01
 limbus,-13.94,11.44
 radial,-0.20,-0.11
 radial,-0.20,-0.11
 radial,-0.20,-0.11
 hough>limbus,-0.44,-1.13
 hough>limbus,-0.45,-1.13
 hough>limbus,-0.44,-1.13
 hough|correlation|radial>limbus,-0.18,0.16
 hough|correlation|radial>limbus,-0.48,-1.18
 hough|correlation|radial>limbus,-0.18,0.16
instagram/201.jpg,44.33,36.49,8.39,1,1,1,1,1,2,1,1,1
 hough,-2.36,0.64
 hough,-2.36,0.64
 hough,-2.36,0.64
